cliente_id,curvatura,porosidade,dano_quimico,ressecamento_opacidade,alta_porosidade_quimica,frizz_falta_definicao,transicao_capilar,couro_sensivel_oleoso,produto_usado,score_terapeutico_real,nota_satisfacao,cluster
CLI_0542,3,2,0,1,1,0,0,0,Curly Care Manteiga Nutritiva,0.8,5,2
CLI_0543,4,3,1,0,1,0,1,1,Deva Curl Delight (Volume e Leveza),0.3,2,3
CLI_0544,4,3,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,3,2
CLI_0545,4,2,1,1,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.433,3,0
CLI_0546,3,3,1,1,1,0,1,1,Arvensis Co-Wash Suave Cachos Naturais,0.575,3,3
CLI_0547,2,2,0,0,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.4,3,1
CLI_0548,4,2,0,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0549,4,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,1,3
CLI_0550,2,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,4,1
CLI_0551,3,1,0,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,2
CLI_0552,4,2,1,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,2
CLI_0553,3,2,1,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,3,1
CLI_0554,3,2,0,0,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.5,3,0
CLI_0555,2,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0556,4,2,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0557,2,2,1,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,2,1
CLI_0558,2,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0559,4,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0560,3,3,0,1,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.367,3,3
CLI_0561,4,1,0,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,2
CLI_0562,4,2,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0563,3,1,0,0,0,0,1,1,Curly Care ACID-C (Acidificante Antiporosidade),0.35,2,0
CLI_0564,3,1,1,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0565,2,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,2,3
CLI_0566,2,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,3,3
CLI_0567,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0568,2,3,1,1,1,1,1,1,Deva Curl Delight (Volume e Leveza),0.36,2,3
CLI_0569,4,2,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0570,4,2,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0571,3,2,1,1,0,1,1,0,Arvensis Geleia Forte Fixação,0.7,4,2
CLI_0572,4,3,0,1,0,0,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.45,3,2
CLI_0573,3,3,1,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0574,4,2,1,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0575,4,3,1,1,1,0,0,1,Arvensis Geleia Forte Fixação,0.2,2,3
CLI_0576,3,1,0,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,3,1
CLI_0577,4,3,1,1,1,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.75,3,3
CLI_0578,3,3,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,3
CLI_0579,3,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0580,3,3,0,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,4,3
CLI_0581,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0582,2,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0583,4,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0584,4,2,1,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,2
CLI_0585,4,3,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0586,3,1,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0587,2,2,0,1,0,0,0,0,Deva Curl Delight (Volume e Leveza),0.3,2,2
CLI_0588,2,3,1,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,3,3
CLI_0589,3,3,0,0,0,1,0,1,Curly Care Manteiga Nutritiva,0.2,2,0
CLI_0590,3,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,4,3
CLI_0591,4,3,1,1,0,0,1,0,Deva Curl Delight (Volume e Leveza),0.3,2,3
CLI_0592,3,2,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0593,4,1,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0594,4,1,0,1,1,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.7,4,2
CLI_0595,3,2,1,0,1,1,0,0,Curly Care Manteiga Nutritiva,0.5,3,3
CLI_0596,3,3,0,0,0,0,0,1,Arvensis Co-Wash Suave Cachos Naturais,1.0,4,0
CLI_0597,3,1,0,1,0,0,0,1,Curly Care Manteiga Nutritiva,0.5,3,0
CLI_0598,4,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,4,2
CLI_0599,3,1,0,1,0,1,1,0,Curly Care Manteiga Nutritiva,0.6,3,2
CLI_0600,3,1,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0601,3,3,1,0,1,1,0,0,Arvensis Geleia Forte Fixação,0.65,4,3
CLI_0602,3,1,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0603,4,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0604,3,2,1,0,0,1,1,1,Deva Curl Delight (Volume e Leveza),0.433,3,0
CLI_0605,3,1,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0606,3,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0607,3,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,3,3
CLI_0608,3,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0609,3,2,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0610,3,1,1,1,0,0,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,5,2
CLI_0611,3,2,1,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0612,4,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,4,2
CLI_0613,3,1,0,0,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.5,3,0
CLI_0614,3,1,1,0,0,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.25,2,1
CLI_0615,4,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0616,3,3,1,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,3
CLI_0617,3,2,1,1,0,1,1,0,Arvensis Ativador de Cachos e Crespos,0.733,4,2
CLI_0618,4,2,1,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,2,1
CLI_0619,4,1,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0620,4,3,1,1,1,1,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.65,3,3
CLI_0621,4,1,0,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0622,3,1,1,1,0,1,1,0,Deva Curl Delight (Volume e Leveza),0.4,4,2
CLI_0623,3,3,1,0,1,0,1,1,Curly Care Manteiga Nutritiva,0.333,3,3
CLI_0624,3,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,4,3
CLI_0625,2,3,0,1,0,1,0,1,Curly Care Manteiga Nutritiva,0.467,1,0
CLI_0626,3,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0627,2,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,1
CLI_0628,3,1,0,0,0,1,1,1,Arvensis Ativador de Cachos e Crespos,0.533,4,0
CLI_0629,4,2,1,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0630,2,2,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0631,2,2,0,0,0,1,0,1,Arvensis Geleia Forte Fixação,0.55,3,0
CLI_0632,3,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,1,1
CLI_0633,3,2,0,0,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.4,2,0
CLI_0634,3,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0635,4,3,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0636,4,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0637,3,1,0,0,0,0,0,1,Deva Curl Delight (Volume e Leveza),0.4,2,0
CLI_0638,3,3,1,1,1,0,1,0,Deva Curl Delight (Volume e Leveza),0.267,1,3
CLI_0639,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0640,3,1,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0641,2,3,0,1,0,1,0,1,Arvensis Geleia Forte Fixação,0.433,3,0
CLI_0642,2,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,3,3
CLI_0643,4,2,1,0,0,0,0,1,Curly Care Manteiga Nutritiva,0.0,2,0
CLI_0644,2,2,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,2,1
CLI_0645,3,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0646,3,1,0,0,0,0,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,1
CLI_0647,4,2,0,1,0,0,1,0,Arvensis Geleia Forte Fixação,0.55,3,2
CLI_0648,3,1,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0649,4,2,1,1,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.367,2,3
CLI_0650,3,2,1,1,1,0,1,0,Arvensis Ativador de Cachos e Crespos,0.6,4,3
CLI_0651,3,2,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,5,2
CLI_0652,4,3,1,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0653,4,2,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,2
CLI_0654,3,1,1,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0655,3,2,0,0,0,0,1,0,Arvensis Ativador de Cachos e Crespos,0.7,4,1
CLI_0656,3,2,1,1,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.433,4,0
CLI_0657,3,3,1,1,1,0,0,1,Arvensis Geleia Forte Fixação,0.2,2,3
CLI_0658,3,1,1,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0659,3,1,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0660,3,3,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,1,2
CLI_0661,4,3,0,1,1,0,0,0,Curly Care Manteiga Nutritiva,0.8,4,3
CLI_0662,2,3,1,1,1,0,0,1,Deva Curl Delight (Volume e Leveza),0.3,2,3
CLI_0663,3,3,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0664,3,3,1,1,1,0,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.567,3,3
CLI_0665,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,3,1
CLI_0666,3,3,0,1,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.533,3,0
CLI_0667,3,1,1,1,0,1,0,1,Curly Care Manteiga Nutritiva,0.467,3,0
CLI_0668,2,1,1,1,0,0,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0669,3,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0670,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0671,3,2,0,0,0,1,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.25,3,1
CLI_0672,4,3,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,2
CLI_0673,4,1,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0674,3,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0675,2,2,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,1
CLI_0676,3,2,0,0,0,1,0,1,Curly Care Manteiga Nutritiva,0.2,3,0
CLI_0677,3,1,0,0,0,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,0
CLI_0678,3,2,0,1,0,0,0,1,Curly Care Manteiga Nutritiva,0.5,3,0
CLI_0679,2,2,1,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,3,0
CLI_0680,3,2,1,0,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.45,3,0
CLI_0681,4,3,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0682,3,1,1,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0683,2,1,0,0,1,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,1
CLI_0684,3,3,1,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0685,3,3,1,1,1,0,0,0,Curly Care Manteiga Nutritiva,0.8,5,3
CLI_0686,3,1,1,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,4,2
CLI_0687,3,3,1,1,1,0,1,0,Arvensis Co-Wash Suave Cachos Naturais,0.433,3,3
CLI_0688,3,1,0,0,0,1,1,0,Deva Curl Delight (Volume e Leveza),0.45,4,1
CLI_0689,3,2,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0690,4,2,1,1,0,0,0,1,Deva Curl Delight (Volume e Leveza),0.35,2,0
CLI_0691,2,3,1,0,1,1,1,0,Arvensis Geleia Forte Fixação,0.733,4,3
CLI_0692,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0693,4,3,0,0,0,1,0,0,Curly Care Manteiga Nutritiva,0.4,3,1
CLI_0694,3,2,1,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0695,4,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0696,3,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0697,4,3,1,0,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.3,2,3
CLI_0698,3,3,1,1,1,1,1,1,Deva Curl Delight (Volume e Leveza),0.36,2,3
CLI_0699,4,2,1,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0700,2,3,1,1,1,1,0,0,Curly Care Manteiga Nutritiva,0.667,2,3
CLI_0701,3,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0702,3,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0703,4,2,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0704,3,1,0,0,1,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.533,3,0
CLI_0705,3,1,1,0,0,1,1,0,Arvensis Geleia Forte Fixação,0.95,5,1
CLI_0706,2,1,1,1,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.533,3,0
CLI_0707,4,2,0,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,4,2
CLI_0708,3,3,1,0,1,1,1,1,Arvensis Co-Wash Suave Cachos Naturais,0.475,3,3
CLI_0709,4,3,1,1,1,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0710,3,3,1,0,1,0,0,0,Arvensis Ativador de Cachos e Crespos,0.4,5,3
CLI_0711,3,3,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0712,4,2,0,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,1,2
CLI_0713,3,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,3
CLI_0714,3,3,1,0,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.45,3,0
CLI_0715,3,2,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0716,3,2,1,0,1,0,1,0,Arvensis Ativador de Cachos e Crespos,0.55,3,3
CLI_0717,3,2,0,1,0,1,1,1,Arvensis Co-Wash Suave Cachos Naturais,0.525,3,0
CLI_0718,3,3,0,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,4,2
CLI_0719,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0720,3,3,1,1,1,1,1,0,Arvensis Geleia Forte Fixação,0.6,5,3
CLI_0721,4,1,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0722,4,2,0,1,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.55,3,2
CLI_0723,2,2,0,0,0,1,1,0,Arvensis Ativador de Cachos e Crespos,0.75,3,1
CLI_0724,2,2,0,1,0,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,0
CLI_0725,3,1,0,0,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.5,3,0
CLI_0726,2,3,1,0,0,0,0,1,Deva Curl Delight (Volume e Leveza),0.4,3,0
CLI_0727,3,2,0,0,1,1,1,0,Curly Care Manteiga Nutritiva,0.467,3,1
CLI_0728,2,3,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,1
CLI_0729,3,2,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0730,3,3,1,1,1,0,0,0,Arvensis Geleia Forte Fixação,0.25,3,3
CLI_0731,4,3,1,1,1,0,1,0,Arvensis Ativador de Cachos e Crespos,0.6,3,3
CLI_0732,3,2,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,4,2
CLI_0733,3,2,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,5,2
CLI_0734,4,2,0,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,3,2
CLI_0735,2,1,1,0,0,1,1,0,Arvensis Ativador de Cachos e Crespos,0.75,4,1
CLI_0736,3,2,1,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,5,1
CLI_0737,3,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0738,4,3,1,1,1,0,0,0,Deva Curl Delight (Volume e Leveza),0.25,2,3
CLI_0739,4,3,1,1,0,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.6,3,0
CLI_0740,4,3,1,0,0,0,0,1,Curly Care Manteiga Nutritiva,0.0,2,0
CLI_0741,3,3,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0742,2,2,1,1,0,0,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.35,3,0
CLI_0743,3,2,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,2,2
CLI_0744,4,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,4,1
CLI_0745,4,2,0,1,0,0,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.35,2,0
CLI_0746,2,3,1,1,1,0,0,1,Arvensis Ativador de Cachos e Crespos,0.4,2,3
CLI_0747,4,1,0,1,0,1,1,0,Curly Care Manteiga Nutritiva,0.6,3,2
CLI_0748,4,1,0,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,2,1
CLI_0749,3,1,0,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0750,3,1,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,2
CLI_0751,4,2,1,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,2,2
CLI_0752,2,1,0,0,0,1,1,1,Curly Care Manteiga Nutritiva,0.267,1,0
CLI_0753,3,2,1,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,4,2
CLI_0754,2,1,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,3,1
CLI_0755,3,3,1,0,1,0,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.7,4,3
CLI_0756,3,1,0,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,3,2
CLI_0757,4,3,1,1,1,0,1,0,Arvensis Ativador de Cachos e Crespos,0.6,4,3
CLI_0758,2,3,1,1,1,1,1,1,Deva Curl Delight (Volume e Leveza),0.36,3,3
CLI_0759,4,3,1,0,1,0,0,0,Arvensis Geleia Forte Fixação,0.3,3,3
CLI_0760,3,2,0,1,0,1,0,1,Arvensis Ativador de Cachos e Crespos,0.533,4,0
CLI_0761,4,1,0,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,3,2
CLI_0762,3,1,0,1,0,1,0,0,Curly Care Manteiga Nutritiva,0.7,3,2
CLI_0763,4,3,0,1,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.367,1,3
CLI_0764,3,3,1,0,1,1,1,0,Deva Curl Delight (Volume e Leveza),0.367,3,3
CLI_0765,3,1,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,4,2
CLI_0766,3,3,0,0,0,0,0,1,Arvensis Ativador de Cachos e Crespos,0.1,2,0
CLI_0767,3,3,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,3
CLI_0768,2,1,0,0,0,1,0,0,Arvensis Geleia Forte Fixação,1.0,5,1
CLI_0769,2,2,1,1,1,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.55,2,3
CLI_0770,3,3,1,1,1,1,0,0,Arvensis Ativador de Cachos e Crespos,0.633,4,3
CLI_0771,3,2,1,0,0,1,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.6,4,1
CLI_0772,4,2,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0773,3,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0774,3,2,0,1,0,1,1,1,Arvensis Co-Wash Suave Cachos Naturais,0.525,2,0
CLI_0775,3,2,1,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0776,4,3,1,1,1,1,0,0,Arvensis Geleia Forte Fixação,0.5,4,3
CLI_0777,4,2,1,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,3,2
CLI_0778,2,2,0,0,0,1,0,1,Arvensis Geleia Forte Fixação,0.55,3,0
CLI_0779,4,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,2,2
CLI_0780,4,2,1,0,0,1,1,1,Curly Care Manteiga Nutritiva,0.267,3,0
CLI_0781,2,3,1,0,1,0,0,0,Arvensis Geleia Forte Fixação,0.3,3,3
CLI_0782,3,3,0,0,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.4,3,1
CLI_0783,3,1,0,1,0,0,0,0,Curly Care Manteiga Nutritiva,1.0,5,2
CLI_0784,4,2,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,3,1
CLI_0785,2,2,0,0,0,1,0,1,Curly Care ACID-C (Acidificante Antiporosidade),0.4,3,0
CLI_0786,3,3,1,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,3,3
CLI_0787,3,2,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0788,3,3,1,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,3
CLI_0789,3,3,1,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,4,3
CLI_0790,3,2,0,1,0,0,0,0,Arvensis Geleia Forte Fixação,0.2,2,2
CLI_0791,4,1,1,1,0,1,1,0,Arvensis Ativador de Cachos e Crespos,0.733,4,2
CLI_0792,3,2,1,1,0,0,0,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0793,3,1,0,1,0,1,0,0,Arvensis Geleia Forte Fixação,0.6,3,2
CLI_0794,3,1,0,0,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.6,4,1
CLI_0795,4,2,1,1,0,0,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.6,4,2
CLI_0796,3,3,1,0,1,1,0,0,Curly Care Manteiga Nutritiva,0.5,3,3
CLI_0797,3,2,1,1,0,0,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.8,5,0
CLI_0798,3,2,0,0,0,1,0,1,Curly Care Manteiga Nutritiva,0.2,3,0
CLI_0799,3,3,1,1,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.367,3,3
CLI_0800,3,3,1,1,1,1,0,0,Deva Curl Delight (Volume e Leveza),0.367,5,3
CLI_0801,4,1,0,1,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.4,3,2
CLI_0802,3,1,1,1,0,1,1,0,Arvensis Ativador de Cachos e Crespos,0.733,5,2
CLI_0803,2,2,0,1,0,1,0,1,Deva Curl Delight (Volume e Leveza),0.433,3,0
CLI_0804,4,1,0,1,0,0,0,0,Arvensis Ativador de Cachos e Crespos,0.7,4,2
CLI_0805,4,2,0,1,0,1,0,0,Deva Curl Delight (Volume e Leveza),0.45,3,2
CLI_0806,3,1,0,0,0,1,0,1,Arvensis Co-Wash Suave Cachos Naturais,0.6,3,0
CLI_0807,4,2,0,0,0,0,1,0,Arvensis Geleia Forte Fixação,0.9,5,2
CLI_0808,2,2,0,1,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.75,3,1
CLI_0809,3,2,0,0,0,1,0,0,Arvensis Ativador de Cachos e Crespos,0.8,4,1
CLI_0810,2,1,1,0,0,1,0,0,Arvensis Co-Wash Suave Cachos Naturais,0.2,3,1
CLI_0811,4,3,1,1,1,1,1,0,Arvensis Ativador de Cachos e Crespos,0.65,4,3
CLI_0812,4,1,0,1,0,0,1,0,Curly Care ACID-C (Acidificante Antiporosidade),0.5,3,2
CLI_0813,3,1,0,0,0,1,0,1,Curly Care Manteiga Nutritiva,0.2,3,0
